Study No,Title,Author(s),Publication_Type,Journal_Name,year_submitted,year_published,Test,The original or translated version of  assessment tool?,Country ,Research Design,Research Design Details,Research Design Details Supporting Quote,Math_level,School_level,University,Grade,Number of Classes,teaching_method_category,teaching_method,teaching_method_quote,Implementation Year,Test_year,test_year_source,percent_female,percent_female_quote,Application Time of Posttest,number_who_took_Pre_test,Pre-score,Pre-Score Supporting Quote,standard_deviation_pre,number_who_took_Post_test,post_score,Supporting Quote For Post Test Score,post_standard_deviatation,number_who_took_test_matched,students_in_row,Supporting Quote for Students in Row,students_in_row_estimate,students_in_row,students_in_row_cat,students_in_row_category,lecture_size,lecture_size_cat,lecture_size_category,lab_size,lab_size_cat,lab_size_category,lab size justification,Supporting Quote for Class Size,students_in_row_source,,Effect Size,Hake_gain_reported,Supporting Quote for Hake Gain,gain_source,Hake_Gain_calculated,Hake_gain,keep_this_row,Comment,Carnegie_classification_name,BASIC2010,LabelBasic,IPUG2010,IPGRAD2010,UGPROFILE2010,ENRPROFILE2010,SIZESET2010,ENG2010,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CC2000,ENROLLMENT,OBEREG,ICLEVEL,CONTROL,LOCALE,ACCRED,
,The Effect of Web-Based Homework on University Students' Physics Achievements,Neset Demirci,Journal Article,The Turkish Online Journal of Educational Technology,,2010,CSEM,,Turkey,,,,CALC,,Balikesir University,,1,Peer Instruction (Web-based HW),IE,"""all students were taught partially “peer instruction” method (adopted from Mazur, 1997; Fagen, Crouch, & Mazur, 2002). In the study, there were two identical classes (according to their pretest scores). One class used online homework system and the other class used pen-and-paper homework.""",2006,2006,year_published,,,,42,31.4,,11.15,42,53.79,,17.19,42,,,48,48,0-50,1,48,0-50,1,48,0-50,1,,,number_who_took_test_matched,,,32.63,,Table 2,0.326,0.33,TRUE,,Not American,UA,Not American,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,UA,
21,From FCI To CSEM To Lawson Test: A Report On Data Collected At A Community College,Karim Diff and Nacira Tache ,Proceedings,PERC Proceedings,,2007,CSEM,Original version,USA,Weak Experimental,Pre-test post-test NO control group,,ALG,Undergraduate,Santa Fe Community College,Freshman,1,Interactive Engagement,IE,"""While students in the algebra and calculus-based courses have been very receptive of the various modifications made to the courses, with an emphasis on interactive engagement, students in the applied physics courses have been less willing to embrace departures from the classical lecture model. ",2007,2007,year_published,,,Just after treatment,,,,,,,,,,100,They say 100 students total and have three classes. I just assumed they were roughly equal size classes,33.33333333,33.33333333,51-100,2,33.33333333,0-50,1,33.33333333,0-50,1,The course catalog does not appear to break any of these up into different sections.,"""N=100 students tested... three different levels of physics courses offered at Santa Fe Community College: Applied physics ,algebra-based physics and calculus-based physics.",,,,0.32,,Table 1,,0.32,TRUE,This is aggregate from summer and spring. Also my division of class sizes is arbitrary because it assumes even thirds even though it is more likely that calc physics had more students.,Santa Fe Community College,3,Associates,1,-1,1,1,3,0,3,1,-1,1,1,2,40,4630,6,2,1,41,5,
,From FCI To CSEM To Lawson Test: A Report On Data Collected At A Community College,Karim Diff and Nacira Tache ,Proceedings,PERC Proceedings,,2007,CSEM,,USA,,,,ALG,,Santa Fe Community College,,1,Traditional,TRAD,"""While students in the algebra and calculus-based courses have been very receptive of the various modifications made to the courses, with an emphasis on interactive engagement, students in the applied physics courses have been less willing to embrace departures from the classical lecture model. ",2007,2007,year_published,,,Just after treatment,,,,,,,,,,,,33.33333333,33.33333333,51-100,2,33.33333333,0-50,1,33.33333333,0-50,1,The course catalog does not appear to break any of these up into different sections.,"""N=100 students tested... three different levels of physics courses offered at Santa Fe Community College: Applied physics ,algebra-based physics and calculus-based physics.",,,,0.15,,Table 1,,0.15,TRUE,This is aggregate from summer and spring. Also my division of class sizes is arbitrary because it assumes even thirds even though it is more likely that calc physics had more students.,Santa Fe Community College,3,Associates,1,-1,1,1,3,0,3,1,-1,1,1,2,40,4630,6,2,1,41,5,
,From FCI To CSEM To Lawson Test: A Report On Data Collected At A Community College,Karim Diff and Nacira Tache ,Proceedings,PERC Proceedings,,2007,CSEM,,USA,,,,CALC,,Santa Fe Community College,,1,Interactive Engagement,IE,"""While students in the algebra and calculus-based courses have been very receptive of the various modifications made to the courses, with an emphasis on interactive engagement, students in the applied physics courses have been less willing to embrace departures from the classical lecture model. ",2007,2007,year_published,,,Just after treatment,,,,,,,,,,,,33.33333333,33.33333333,51-100,2,33.33333333,0-50,1,33.33333333,0-50,1,The course catalog does not appear to break any of these up into different sections.,"""N=100 students tested... three different levels of physics courses offered at Santa Fe Community College: Applied physics ,algebra-based physics and calculus-based physics.",,,,0.29,,Table 1,,0.29,TRUE,This is aggregate from summer and spring. Also my division of class sizes is arbitrary because it assumes even thirds even though it is more likely that calc physics had more students.,Santa Fe Community College,3,Associates,1,-1,1,1,3,0,3,1,-1,1,1,2,40,4630,6,2,1,41,5,
22,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,Original version,USA,Quasi-experimental ,Pre-test post-test control group design,,CALC,Undergraduate,Colorado School of Mines,Freshman,1,Traditional,TRAD,Figure 3,2005,2005,year_published,,,Just after treatment,,,,,,,,,,,,300-400 per semester,350,201-500,4,350,201-500,4,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,350,,,39,,interpreted from figure 3,,0.39,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 4,2005,2005,,,,,,,,,,,,,,,,,,,,,,,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,,,,39,,interpreted from figure 4,,0.39,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2005,2005,year_published,,,,,,,,,,,,,,,,,,,,,,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,,,,39,,interpreted from figure 5,,0.39,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2005,2005,year_published,,,,,,,,,,,,,,,300-400 per semester,350,201-500,4,350,201-500,4,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,350,,,39,,interpreted from figure 6,,0.39,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2005,2005,year_published,,,,,,,,,,,,,,,,,,,,,,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,,,,39,,interpreted from figure 7,,0.39,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2005,2005,year_published,,,,,,,,,,,,,,,,,,,,,,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,,,,39,,interpreted from figure 8,,0.39,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,300-400 per semester,350,201-500,4,350,201-500,4,70,51-100,2,CSM says 5 sections in fall 2006,,350,,,37,,interpreted from figure 9,,0.37,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,,,,,,,,70,51-100,2,CSM says 5 sections in fall 2007,,,,,37,,interpreted from figure 10,,0.37,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,,,,,,,,70,51-100,2,CSM says 5 sections in fall 2008,,,,,37,,interpreted from figure 11,,0.37,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,,,,,,,,70,51-100,2,CSM says 5 sections in fall 2009,,,,,37,,interpreted from figure 12,,0.37,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,,,,,,,,70,51-100,2,CSM says 5 sections in fall 2010,,,,,37,,interpreted from figure 13,,0.37,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,300-400 per semester,350,201-500,4,350,201-500,4,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,350,,,43,,interpreted from figure 14,,0.43,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,,,,,,,,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,,,,43,,interpreted from figure 15,,0.43,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
,Documenting the conversion from traditional to Studio Physics formats at the Colorado School of Mines: Process and early results,"Patrick B. Kohl, H. Vincent Kuo, and Todd G. Ruskell",Proceedings,PERC Proceedings,,2008,CSEM,,USA,,,,CALC,,Colorado School of Mines,,1,Traditional,TRAD,Figure 3,2006,2006,year_published,,,,,,,,,,,,,,,,,,,,,,116.6666667,101-200,3,There is no listed amount of sections but all the others have been between two and five so I will say there are three.,,,,,43,,interpreted from figure 16,,0.43,TRUE,,Colorado School of Mines,16,Doctoral,17,17,12,4,13,0,16,17,17,12,4,13,54,5124,7,1,1,21,5,
23,Reducing the gender gap in the physics classroom: How sufficient is interactive engagement?,"Steven J. Pollock, Noah D. Finkelstein, and Lauren E. Kost",Journal Article,Physical Review  Special Topics-Physics Education Research,,2007,BEMA,Original version,USA,Weak Experimental,Pre-test post-test NO control group,"""…with matched pre and post data…""",CALC,Undergraduate,University of Colorado at Boulder,Freshman,1,Peer Instruction,IE,"""The first-semester courses in this study employed varying degrees of interactive engagement IE similar to those in the Harvard study. IE2 courses employed student discussions around ConcepTests,4 online homework systems,5 Tutorials, 6 and voluntary help-room sessions on problem-solving homework. The class environment is described in detail in prior work.7 These are similar though not identical to the IE2 conditions of the Harvard study. IE1 courses were in the same environment but did not include the Tutorials; rather, these classes included traditional recitation sessions where TAs and students worked homework problems individually with occasional sessions of small-group work around materials from the textbook publisher.""",2004,2004,,0.240853659,TABLE III,,328,25.27743902,Table III,,328,58.79573171,Table III,,328,1395,Sum of students in Table III adds to 1395,400-600,500,201-500,4,500,201-500,4,23.80952381,0-50,1,Paper states that lecture size is between 400 - 600. Averaged to 500. Course catalog at CU-boulder gives 21 lab sections. 500/21 = 23.8,"""…large scale (N=400-600) introductory physics sequence…""",500,,,,,,0.449,0.45,TRUE,,University of Colorado at Boulder,15,Doctoral,8,15,12,4,15,0,15,8,15,13,4,15,15,33010,7,1,1,13,5,
